lat,lon
-32.05833,151.68361
-27.29028,117.9139
-18.32,143.18
-24.08361,148.07584
-27.33583,153.0211
-15.96278,142.42444
-31.84,116.86
-26.69389,152.0211
-28.92111,151.5731
-32.69444,149.1028
-37.58805,144.7306
-32.54833,151.6119
-31.87295,115.99571
-28.11555,153.4419
-26.66667,151.9667
-26.62222,152.9458
-28.20777,153.5294
-27.42361,151.8222
-30.36972,149.5178
-25.98333,152.0167
-26.62056,152.8628
-20.57949,139.57555
-37.84722,145.1917
-37.03889,142.3325
-36.87611,145.0422
-33.84139,138.6067
-16.645,128.6508
-37.80833,145.20277
-26.62056,152.8628
-32.66204,151.99928
-27.49083,151.8764
-34.75889,142.6389
-27.92694,153.27667
-26.69389,152.0211
-31.07306,151.0061
-32.7,149.1
-37.89,145.3097
-33.32889,151.312
-37.15917,143.7531
-33.25583,116.1303
-26.47222,147.9586
-30.64694,153.0092
-24.66333,150.9633
-32.43972,122.8842
-26.62056,152.8628
-37.66667,144.5167
-14.41667,132.3333
-33.29833,151.4242
-30.39972,151.9283
-41.38334,146.2167
-21.18,149.0561
-31.58444,115.7047
-26.62056,152.8628
-26.62056,152.8628
-27.49083,151.8764
-32.45139,149.7217
-31.71722,116.7833
-33.27389,151.562
-37.77226,144.86499
-29.23333,115.95
-38.1975,146.2805
-26.62056,152.8628
-14.18028,132.1878
-26.22222,152.1508
-36.52611,143.7061
-28.26583,153.57445
-41.19583,148.16194
-33.2825,151.4689
-32.05833,151.68361
-34.09278,142.4192
-31.54492,115.68968
-37.01611,142.3803
-20.66,116.7
-28.66055,153.3531
-17.93083,122.2119
-33.13334,150.3
-27.29972,153.0336
-31.92722,115.81236
-37.71139,143.5983
-37.86106,145.10141
-27.48944,151.8778
-34.54194,146.4289
-37.58805,144.7306
-24.79333,144.705
-42.986389,146.996384
-29.29444,115.9417
-37.15917,143.7531
-33.2,145.0167
-31.71722,116.7833
-42.78333,147.67778
-37.18,142.6
-29.23333,115.95
-41.14528,146.5389
-16.11472,130.4225
-37.15917,143.7531
-24.3975,145.487
-37.74166,145.10001
-36.45944,143.7472
-27.54994,153.20859
-28.91361,152.1514
-30.655,152.9808
-21.09278,140.3183
-37.15917,143.7531
-37.92083,147.687
-33.80874,151.30622
-36.14833,144.9031
-35.8,144.0667
-27.875,150.1553
-30.655,152.9808
-32.66707,152.01114
-36.78417,144.3844
-38.13333,145.2753
-35.23333,136.85
-30.44695,120.8419
-18.72722,126.8717
-32.76472,134.3936
-25.54722,152.0414
-29.29444,115.9417
-27.49083,151.8764
-33.27389,151.56195
-29.29444,115.94166
-27.58306,153.1739
-35.11889,139.2367
-15.54556,143.5758
-36.60667,143.7444
-28.34945,153.5675
-28.33583,152.5136
-19.21778,146.75639
-38.3875,145.14139
-32.05583,151.70917
-35.18333,138.5667
-25.48111,146.8092
-29.67805,153.3292
-37.84167,145.14389
-34.91667,138.75
-32.20139,118.0847
-31.44333,152.46584
-24.83556,149.7994
-35.55889,138.1839
-25.98333,152.0167
-35.00389,140.7864
-32.69278,138.8081
-32.66667,152.0022
-20.23583,141.2922
-17.54056,145.3142
-28.21611,153.4869
-21.13833,148.49
-18.64583,139.1103
-28.20333,153.4975
-33.475,151.3375
-37.87666,145.5911
-41.26056,146.9242
-12.43333,133.15
-16.95361,145.3528
-37.21944,144.3567
-24.88806,150.0725
-36.11666,144.7564
-37.82639,145.2047
-37.87666,145.5911
-33.27389,151.56195
-31.94722,123.8036
-12.6509,132.57391
-26.69389,152.0211
-32.24722,126.2997
-38.0925,146.2553
-26.71806,151.9278
-37.87083,145.25
-37.15917,143.75305
-34.3975,119.3889
-17.945,122.2097
-22.66667,149.2333
-28.66694,153.4144
-37.64,144.86
-37.84167,145.14389
-14.10611,126.14722
-12.90528,132.5208
-34.39417,150.8692
-36.92,149.81
-26.69389,152.0211
-36.13167,144.2386
-23.5625,145.4586
-31.31278,149.3583
-26.68111,153.0183
-31.37917,152.5275
-32.06889,115.8572
-27.375,153.0653
-20.09583,146.2603
-28.44861,153.4647
-27.84639,152.6864
-34.68564,137.51209
-29.37833,153.1894
-42.67861,146.7864
-28.86778,140.1156
-36.98222,144.2708
-33.80583,140.3408
-32.77417,151.4014
-34.97,138.64
-30.62583,153.0056
-35.80416,144.3439
-28.65556,153.46056
-14.59222,132.4767
-22.31583,146.4828
-36.81667,145.8583
-28.44861,153.4647
-26.62056,152.8628
-33.32583,151.44083
-12.82,130.97
-28.21611,153.4869
-28.6,153.4333
-35.13437,147.74985
-34.66389,142.9933
-27.375,153.0653
-34.700001,138.783325
-41.4625,147.1292
-17.97639,122.3431
-28.20611,153.5303
-32.92632,151.67481
-37.06448,144.21138
-33.27389,151.562
-37.88611,145.1347
-37.64639,144.8681
-28.83444,153.4383
-21.14056,146.445
-37.07778,144.0864
-37.91667,147.7333
-22.72305,131.1608
-28.10333,153.3217
-34.2,145.95
-27.26805,151.8589
-42.78333,147.67778
-28.83722,151.9378
-12.28333,135.1147
-31.12639,150.2097
-14.52139,132.1972
-36.87111,142.0086
-38.13334,145.2753
-34.99,117.9039
-28.76805,152.4314
-37.78333,145.2167
-37.01722,145.1231
-28.303055,153.301117
-20.42861,144.7875
-38.36222,140.58945
-38.13334,145.2753
-29.29,115.94
-36.62778,143.6686
-26.68472,153.07028
-19.30466,146.77808
-15.99667,142.8194
-36.97972,145.5317
-34.32028,118.1894
-35.30194,149.1331
-32.33,150.6797
-27.49139,151.8764
-26.06306,139.3958
-11.3425,130.4667
-13.40833,132.9055
-33.12639,150.2572
-30.75,149.2833
-35.14583,150.5844
-26.43806,152.8206
-17.88333,127.8333
-27.57333,152.1389
-26.67167,153.0625
-37.64,144.86
-37.17611,142.3258
-17.97583,122.3164
-37.7525,145.1803
-37.83333,145.02499
-35.49389,138.3925
-26.72,152.91
-33.69333,117.5517
-37.88334,145.1458
-31.07306,151.0061
-33.71361,143.1764
-32.55621,150.71674
-31.009445,122.214996
-36.41472,146.0231
-38.11152,147.46549
-31.35278,115.5333
-17.48806,140.8372
-37.13334,142.7833
-33.3825,151.4278
-36.22,144.4053
-26.43806,152.8206
-28.65556,153.46056
-34.9,116.8667
-36.58694,146.1317
-37.84472,145.1431
-38.4,146.1667
-33.3825,151.4278
-31.44722,152.7861
-31.60695,116.4514
-37.552502,149.743332
-20.899719,148.966675
-24.68389,148.1267
-28.20167,153.4989
-28.18333,153.5
-33.68472,136.92222
-33.90778,147.9486
-37.82639,145.16278
-32.05833,151.68361
-35.705,144.9011
-28.68778,153.4253
-37.841671,145.143066
-37.17556,140.6264
-20.60278,139.6878
-36.98222,144.2708
-31.40917,152.8575
-27.40333,153.0506
-34.9,116.8667
-33.33694,151.4375
-37.841671,145.143066
-26.67167,153.0625
-30.53782,119.60237
-35.00417,138.5989
-27.12583,151.5542
-37.856941,145.320831
-34.46667,118.2333
-28.79,153.35
-22.14833,145.2167
-37.92389,145.3278
-36.59167,144.2228
-36.98222,144.2708
-34.16667,116.5833
-34.99,117.9039
-14.95,133.2
-32.65611,151.7886
-14.78333,125.85
-24.80889,147.7531
-29.29444,115.94166
-36.98222,144.2708
-38.28306,145.18083
-35.01972,138.6825
-37.84167,145.14389
-32.65611,151.7886
-37.84472,145.1431
-27.80639,152.1339
-32.84069,151.70693
-36.98222,144.2708
-21.14167,148.4944
-32.71861,152.15389
-34.9,116.8667
-32.69139,138.8083
-24.20028,151.9
-32.78333,117
-36.99,141.73
-36.98222,144.2708
-37.89889,145.20306
-33.34778,151.5014
-12.57,141.88
-20.00333,148.2442
-36.5,142.0167
-32.05833,151.68361
-37.13417,144.187
-35.00417,138.5989
-33.04389,150.16055
-23.33889,139.6206
-37.96,144.4
-37.80806,144.14667
-37.841671,145.143066
-34.67139,143.0003
-33.78333,115.9833
-16.44306,125.05389
-25.98889,152.876389
-37.04194,144.2281
-31.44722,152.7861
-35.56222,146.0947
-37.1,141.15
-25.56,152.68
-12.965,130.9572
-36.98222,144.2708
-37.84639,145.1178
-37.995,145.13028
-33.65972,120.3672
-32.73361,151.9631
-37.291668,146.199997
-32.05833,151.68361
-30.18556,152.6914
-28.79806,153.4078
-31.44389,152.7614
-26.2875,134.7289
-27.40472,152.7911
-32.65611,151.7886
-37.841671,145.143066
-32.24722,126.29972
-28.47056,153.0256
-37.82623,145.37074
-42.99857,147.29301
-12.6775,143.0989
-37.84417,145.1161
-30.9,147.4667
-36.1025,148.6533
-29.69889,152.9731
-30.96305,150.78751
-35.00417,138.5989
-36.58444,143.7225
-37.844719,145.143066
-26.76472,152.9242
-33.00972,121.1586
-33.7075,150.5736
-27.42361,152.9036
-30.53611,153.0172
-13.29167,132.3333
-37.662498,145.184433
-17.85722,138.0181
-35.14583,150.5844
-34.89,138.6367
-37.84444,145.1181
-26.270163,150.21788
-37.92389,145.3278
-30.5825,152.2006
-37.04194,144.2281
-31.32444,117.1347
-28.1625,153.3944
-27.50032,152.88874
-13.43861,142.9406
-36.991112,141.731934
-30.378056,119.19722
-12.40194,130.8986
-33.8,151.0833
-32.160557,115.936112
-12.65,142.11
-42.92389,147.3256
-35.28944,150.2253
-36.35,146.7
-26.53555,151.8067
-32.16056,115.9361
-34.125,141.9833
-14.79167,143.2361
-31.44722,152.7861
-24.9111,152.25956
-32.00111,151.96638
-31.68361,152.5508
-37.71889,145.1392
-30.61472,153.0042
-38.13333,145.275
-31.60917,116.5344
-26.76472,152.9242
-36.075,145.3944
-37.86583,145.3247
-38.28,145.1025
-34.96695,138.7642
-30.61472,153.0042
-18.29306,143.5444
-37.29167,146.2
-14.88778,126.2025
-30.68056,152.975
-35.86472,144.3181
-17.04083,145.35
-27.92694,153.2767
-27.61778,153.0519
-36.61444,143.6942
-28.79083,153.4586
-36.52889,143.6661
-33.3825,151.4278
-33.89944,148.0022
-14.21,131.69
-24.7675,148.423
-13.22833,131.13
-16.05445,130.4528
-37.80083,145.0142
-36.91111,141.8464
-37.86,148.0669
-35.80472,145.5703
-29.05472,152.00583
-26.72972,152.8486
-12.40194,130.8986
-26.01667,117.0333
-16.10083,125.8558
-37.87083,145.25
-28.79,153.45
-37.77361,145.13639
-15.72889,128.6872
-37.88445,145.1356
-31.37778,152.24722
-35.185,138.5011
-37.79,145.1794
-38.25111,145.0294
-34.62333,150.7697
-37.84444,145.1181
-22.82667,150.6606
-35.49139,138.993332
-37.84,145.14
-31.40917,152.8575
-28.79083,153.4586
-30.96445,150.7858
-37.84417,145.11611
-30.8075,152.9894
-37.68139,145.3483
-38.4,146.1667
-37.84,145.14
-32.20472,152.5219
-28.79083,153.4586
-33.85167,151.26806
-37.78,145.1606
-31.46694,152.7355
-33.56222,115.7083
-38.4,146.1667
-24.95722,114.6575
-28.17722,151.6964
-37.79,145.1794
-27.61778,153.0519
-34.2725,119.4244
-35.83333,142.2167
-37.84694,145.19306
-37.96333,147.325
-34.35111,139.5114
-36.58972,143.8742
-18.30139,143.35001
-30.61472,153.0042
-32.32,150.68
-28.1275,153.4403
-31.45972,152.9289
-32.05167,126.1081
-28.55972,153.1861
-17.545,145.4433
-37.71194,145.1561
-33.49028,151.3725
-17.4875,123.7
-29.01556,153.2222
-36.41472,146.0231
-26.7325,152.8481
-24.95722,114.6575
-37.82639,145.16278
-37.15917,143.7531
-30.61472,153.0042
-38.00556,145.1278
-28.56667,153.25
-27.92694,153.2767
-32.74944,116.9714
-35.19667,150.5594
-36.29694,150.1306
-28.58972,153.133881
-33.49028,151.3725
-32.20472,152.52194
-28.56667,153.25
-27.92694,153.2767
-33.63334,115.2667
-37.84,145.14
-22.81667,147.6333
-27.52417,152.833054
-37.74166,145.1
-37.78305,145.08585
-33.945,116.0625
-37.13417,144.187
-26.84167,153.1083
-37.84417,145.11611
-42.35,147.9
-25.62139,151.437
-32.16056,115.9361
-14.7,143.4906
-37.35639,145.7519
-16.50444,145.2692
-27.71833,151.6361
-37.84417,145.11611
-23.38,144.28111
-37.64528,144.8689
-37.15,143.75
-38.4,144.1833
-24.20028,151.9
-30.03611,137.0833
-12.56667,131.3
-32.02083,116.05
-13.10139,142.9389
-27.49083,151.8764
-28.63583,153.3431
-32.65611,151.7886
-31.45222,152.91528
-26.62222,152.9458
-24.82222,149.7531
-42.783329,147.67778
-37.762501,145.20694
-37.15917,143.7531
-15.78333,128.75
-26.70028,153.0725
-38.33333,144.3211
-30.65667,152.995
-27.25,153.0747
-17.30583,144.9697
-31.44528,152.7822
-15.03611,135.22
-27.82722,153.4181
-34.32639,139.17
-30.79056,136.95416
-22.87556,150.685
-31.40694,131.615
-18.87417,137.0828
-35.43333,150.2333
-37.15917,143.7531
-37.38389,148.3386
-32.16544,118.43122
-27.73972,135.6064
-26.53555,151.8067
-18.29306,143.5444
-27.92639,153.1681
-28.19778,153.1875
-27.49083,151.8764
-25.99,152.0431
-37.64389,147.7256
-27.66667,152.1667
-28.29944,152.9833
-37.842781,145.143326
-36.59167,144.2228
-27.72056,151.9456
-27.49083,151.8764
-38.33139,144.325
-27.80667,153.3564
-27.66667,152.1667
-38.13333,145.2753
-31.62527,116.5172
-19.0175,146.105
-31.91194,116.6322
-36.98333,143.7444
-36.98222,144.2708
-14.78139,141.97
-35.58556,142.047
-37.28833,141.1769
-35.09167,117.9364
-33.86195,140.4378
-36.84389,143.2625
-41.22472,147.0486
-36.28333,146.9167
-33.27,151.56
-15.81667,129.0833
-37.01611,142.3803
-17.65,123.55
-31.06667,151.7833
-34.7,138.7833
-41.22472,147.0486
-36.98222,144.2708
-30.88194,148.8325
-24.8625,113.7003
-26.67945,153.0142
-16.59778,145.3358
-36.60417,143.7069
-30.58333,152.8167
-28.58972,153.133881
-36.98222,144.2708
-37.82667,145.1508
-27.37222,152.9944
-36.45945,143.7472
-15.90889,128.1272
-34.01722,115.7792
-36.60556,143.6869
-17.87528,138.2811
-23.87583,136.7378
-26.53555,151.8067
-35.45,142
-41.26056,146.9242
-34.23195,139.7842
-37.92278,146.7681
-37.03222,143.2392
-27.49083,151.8764
-37.71667,142.04
-26.53555,151.8067
-37.845,145.1431
-43.20667,147.4183
-26.62056,152.8628
-29.29444,115.94166
-27.50917,153.1075
-37.84722,145.1917
-38.23361,145.1819
-37.64389,147.7256
-37.87972,145.1775
-33.31667,148.2333
-31.45972,152.92888
-36.59167,144.2228
-27.56597,152.70678
-37.84722,145.1917
-36.925,140.7611
-33.27389,151.562
-37.77006,144.85131
-38.13333,145.2753
-32.12,116.0936
-23.00083,147.0078
-29.4975,152.3058
-28.12639,153.1875
-15.285,144.6117
-37.82528,145.13944
-23.97445,151.2008
-28.57833,151.9281
-37.64389,147.7256
-33.27389,151.56195
-27.9125,153.3653
-27.49083,151.8764
-25.98833,152.04417
-32.15861,115.9264
-19.99889,148.2372
-28.57833,151.9281
-33.27,151.56
-36.47472,143.7544
-25.99,152.0431
-36.98,143.7667
-33.415,137.0522
-18.20056,144.5719
-27.201111,140.161667
-33.79472,148.4386
-32.42361,122.6419
-37.15833,149.8611
-11.6825,131.1064
-27.52111,152.9292
-37.82639,145.2047
-32.38334,117.75
-27.00917,152.92331
-40.70972,144.6972
-31.93,127.52
-34.07722,150.6478
-15.5675,130.3661
-17.15583,144.52167
-16.63333,139.1503
-32.38778,120.5964
-36.41,146.02
-33.3825,151.4278
-33.27,151.56
-37.15917,143.75305
-26.71806,151.9278
-37.87666,145.5911
-33.50306,151.3731
-33.77556,151.19
-19.16528,146.5806
-35.261391,149.158066
-30.466667,152.933334
-27.48472,153.1142
-25.99,152.0431
-32.24333,150.0458
-37.76,145.17
-16.68611,144.0208
-17.3425,125.4967
-30.89167,153.065
-36.61944,143.7097
-34.73139,146.9769
-36.79472,144.3895
-28.47417,153.3006
-37.84167,145.1431
-28.44861,153.4647
-31.64287,152.83508
-20.49583,139.3333
-12.64,142.03
-36.62278,143.5981
-36.79472,144.3895
-30.61667,149.3
-37.84167,145.1431
-32.73363,151.85141
-37.87972,145.1775
-34.32111,118.1903
-28.47056,153.0256
-28.44555,153.0647
-26.45,152.85
-31.443331,152.465836
-37.84167,145.1431
-28.44861,153.4647
-38.20833,145.1111
-34.75333,142.3439
-34.54778,118.0161
-26.62056,150.3433
-17.25,125.5728
-25.77667,138.6856
-37.84167,145.1431
-24.66222,150.9647
-35.03111,117.7258
-19.095,146.4667
-37.15917,143.7531
-30.01028,122.9458
-34.98333,139.6833
-37.87083,145.25
-37.84167,145.1431
-26.70833,152.9092
-17.73333,139.4
-37.93972,145.4222
-37.15917,143.7531
-38.13833,145.26778
-31.32,151.25222
-38.15,144.3233
-37.84167,145.1431
-37.64528,144.8689
-34.7225,149.1822
-30.73333,150.7333
-37.91667,147.7167
-13.43694,142.9417
-33.33395,151.43919
-30.96445,150.7858
-36.78611,141.7564
-32.92852,151.68464
-30.46194,152.9447
-36.46083,143.7433
-27.49083,151.8764
-37.88445,145.1356
-31.61917,138.593
-26.38139,153.1122
-37.84167,145.1431
-37.15917,143.7531
-27.49083,151.8764
-26.69889,152.95
-25.99,152.0431
-38.13833,145.26778
-25.99,152.0431
-37.64639,144.8681
-37.84167,145.1431
-37.74166,145.1
-36.45917,143.7375
-37.01722,145.1231
-26.49444,152.7444
-36.41472,146.0231
-35.00417,138.5989
-31.45222,152.9153
-37.84167,145.1431
-32.375,152.4833
-38.095,145.7345
-32.65611,151.7886
-32.63334,151.7417
-42.88573,147.30296
-35.23914,138.55803
-34.39556,150.8678
-37.84167,145.1431
-14.18333,132.1833
-27.49083,151.8764
-32.65611,151.7886
-14.49,132.23
-30.96305,150.7875
-33.67056,151.0328
-37.91667,147.7333
-37.84167,145.1431
-31.03667,123.7286
-38.29167,146.525
-36.9,147.8667
-12.82278,130.9192
-30.96305,150.7875
-33.36639,151.47388
-12.22111,131.0378
-37.84167,145.1431
-18.18472,145.1222
-17.15583,144.52167
-38.17445,145.1272
-35.03695,138.57333
-32.65611,151.7886
-33.26917,146.4292
-19.15472,145.9217
-37.84167,145.1431
-33.7525,140.2408
-36.64889,143.6006
-26.53555,151.8067
-34.63194,146.0981
-32.65611,151.7886
-36.78667,141.7567
-33.73333,151.0667
-27.32306,152.9467
-32.41111,151.9278
-26.66722,152.8706
-38.18528,141.6647
-37.84278,145.14333
-32.65611,151.7886
-28.75556,151.3397
-36.63083,143.6344
-27.32306,152.9467
-30.08333,153
-33.92083,118.4542
-22.23389,117.6011
-37.74166,145.1
-28.68352,151.92639
-35.07028,147.38528
-32.35695,119.7519
-37.84167,145.1431
-28.23333,153.1333
-32.66667,151.7167
-17.93056,122.2094
-24.125,151.7833
-32.04944,115.8628
-26.76472,152.9242
-36.59056,142.01611
-37.84167,145.1431
-35.01972,138.6825
-28.95472,152.94
-37.82528,145.1394
-36.71778,149.9725
-27.49055,152.7461
-41.892502,148.047226
-36.66278,144.9719
-37.84167,145.1431
-37.81166,145.0083
-28.58056,151.9281
-18.29306,127.9789
-15.58833,131.2747
-27.49055,152.7461
-38.32083,144.3239
-37.91667,147.7333
-37.7525,145.1803
-27.371941,152.918884
-37.84722,145.1917
-32.5167,134.64565
-36.61194,143.7286
-26.67167,153.0625
-38.17333,145.2142
-37.70927,145.13487
-33.30556,151.38916
-43.36639,147.22389
-27.49083,151.8764
-33.92083,118.4542
-33.27,151.56
-32.65611,151.7886
-25.88528,119.0036
-33.29055,140.5875
-15.495,131.3892
-27.52528,153.1531
-27.49083,151.8764
-32.66667,151.7167
-33.32472,151.4256
-31.52333,116.0317
-28.82175,153.41629
-37.77361,145.13639
-35.03695,138.57333
-27.49139,153.0472
-34.03333,151.0417
-17.85139,141.1272
-22.806669,133.416946
-23.7075,133.8344
-37.72055,145.1458
-34.23361,139.8178
-33.145,151.090836
-34.69111,117.8644
-37.01805,142.3806
-26.78333,150.75
-26.93722,151.8778
-29.3625,153.2756
-37.57833,145.2733
-18.22806,143.5325
-27.49083,151.8764
-28.68333,148.5333
-12.6375,141.8628
-17.15583,144.52167
-38.4,146.1667
-21.18,149.0561
-27.56667,152.7361
-34.75611,142.5314
-12.62056,141.8858
-26.62056,152.8628
-32.82214,151.73799
-29.14889,150.9894
-25.10778,152.5567
-28.20111,153.1878
-36.40055,142.305
-31.64521,152.80205
-37.15917,143.7531
-28.67667,153.5081
-34.03333,151.0417
-34.03333,151.0417
-38.4,146.1667
-32.65611,151.7886
-32.66833,151.6494
-35.86472,144.3181
-37.15917,143.7531
-40.79583,144.7195
-37.01805,142.3806
-37.15917,143.7531
-37.13417,144.187
-28.21139,153.518326
-32.66833,151.6494
-30.8075,152.9894
-27.49083,151.8764
-35.26482,149.02691
-37.01805,142.3806
-37.15917,143.7531
-37.10583,144.0719
-21.18,149.0561
-31.44722,152.7861
-28.20167,153.1847
-27.49083,151.8764
-31.45667,152.8769
-34.08,115.7947
-27.49083,151.8764
-38.4,146.1667
-35.03278,117.7311
-27.73556,152.705
-27.46333,152.8833
-34.93333,138.6833
-26.18972,153.0294
-34.72861,150.6614
-27.49083,151.8764
-35.205,149.2078
-32.04833,121.8994
-28.46667,153.4833
-28.92111,151.5731
-35.17278,147.3925
-37.88139,145.1339
-37.01805,142.3806
-37.15917,143.7531
-27.92694,153.2767
-23.1875,150.7875
-33.85167,151.26806
-34.27972,148.8208
-33.42333,150.9081
-33.11666,147.8833
-25.983334,152.016663
-27.49083,151.8764
-37.84694,145.19306
-36.52806,146.22194
-28.80056,153.5875
-35.80472,145.5703
-37.84722,145.1917
-30.655,152.9808
-31.45667,152.8769
-28.58972,153.133881
-37.84694,145.19306
-32.20472,152.52194
-37.74166,145.1
-37.84444,145.1181
-27.49083,151.8764
-24.10917,143.32278
-28.46083,153.4611
-37.15917,143.7531
-26.69389,152.0211
-32.04055,122.9178
-35.19111,138.5758
-28.92111,151.5731
-20.73972,116.78
-37.76972,145.2656
-28.46083,153.4611
-37.925,145.32777
-33.27,151.56
-27.42361,152.8642
-12.80833,132.9078
-37.84444,145.1181
-37.15917,143.7531
-17.99306,122.2
-31.66611,151.74861
-27.49083,151.8764
-37.72379,145.13501
-33.32583,151.44083
-27.57333,152.1389
-28.36639,153.4281
-27.49083,151.8764
-37.12667,144.0569
-31.40917,152.8575
-27.49083,151.8764
-37.13417,144.187
-31.03306,148.04361
-27.70833,151.9583
-31.40917,152.8575
-27.49083,151.8764
-37.64639,144.8681
-34.8742,137.63368
-27.49083,151.8764
-38.13333,145.2753
-36.46111,143.7575
-35.53167,144.9628
-14.12,141.6997
-37.808331,145.202774
-17.09667,144.400559
-30.655,152.9808
-41.22472,147.0486
-38.13333,145.2753
-21.17833,149.39084
-24.59389,121.8728
-32.195,126.3025
-27.49083,151.8764
-31.11389,152.7861
-37.88,145.1761
-41.22472,147.0486
-30.48778,136.8925
-37.645279,144.868897
-28.83333,152
-28.84861,153.4486
-32.58445,124.1972
-16.05,144.2833
-28.46083,153.4611
-37.84722,145.1917
-27.28278,150.6733
-37.95,145.25
-38.25111,145.029434
-15.87528,129.0519
-33.36055,137.3503
-12.76667,132.8
-37.84167,145.14307
-27.49083,151.8764
-27.34028,153.0778
-27.87444,152.7928
-34.62361,139.5783
-31.40917,152.8575
-28.62694,153.2119
-33.64917,150.9167
-34.72861,150.6614
-27.49083,151.8764
-26.47472,147.9283
-37.07778,144.0864
-28.4625,153.4578
-21.91,134.87
-37.15917,143.7531
-34.30389,139.1536
-37.94167,145.2167
-37.8125,147.5667
-31.3,115.7
-16.66667,143.1405
-28.05111,153.188
-37.88056,144.9778
-27.49083,151.8764
-20.045,138.1708
-37.94167,145.2167
-23.21611,150.7911
-30.7475,152.995
-36.81717,140.41304
-37.80222,145.0078
-33.74056,140.0375
-27.49083,151.8764
-24.81806,152.1611
-26.66195,153.048
-37.87,145.17
-27.63333,152.90486
-32.03806,115.845
-26.2675,131.8014
-37.84167,145.14307
-36.62833,143.6536
-37.842781,145.143326
-36.99111,141.7319
-38.38778,145.1342
-35.23962,138.55815
-16.59389,128.6503
-37.76361,145.1828
-38.28306,145.18083
-37.06194,145.313
-29.91667,151.0333
-38.25111,145.02943
-37.15917,143.7531
-30.7475,152.995
-34.38305,119.3564
-19.23611,127.7683
-25.99556,152.0431
-14.89167,144.0861
-34.75944,142.32028
-23.16667,150.7333
-27.49083,151.8764
-27.42361,151.8222
-33.33395,151.43919
-26.49444,152.7444
-37.01694,142.4514
-25.98333,152.0167
-30.79056,152.9942
-28.28528,152.2931
-38.38778,145.1342
-20.39194,139.7964
-15.3025,133.1397
-26.49444,152.7444
-37.94167,145.2167
-25.98333,152.0167
-32.63,151.74
-32.84528,137.99556
-35.22083,138.8056
-37.07778,144.0864
-17.15556,144.52167
-26.49444,152.7444
-17.97639,122.3431
-25.98333,152.0167
-29.21611,116.0044
-20.33361,144.4597
-29.23,115.9
-26.04861,116.9525
-37.74166,145.1
-34.032219,149.095001
-37.85417,140.7783
-28.66694,153.4144
-30.40167,151.9269
-29.06944,141.2747
-29.23,115.9
-24.25722,144.4419
-26.53555,151.8067
-22.41583,118.4506
-37.01805,142.3806
-30.95417,139.2169
-37.842781,145.143326
-27.516109,152.828323
-29.23,115.9
-37.07778,144.0864
-26.53555,151.8067
-35.29512,138.50869
-37.01805,142.3806
-41.14222,146.7783
-31.87389,115.99417
-34.93333,138.6833
-19.575,140.0722
-35.80444,144.3439
-30.65667,152.995
-36.98222,144.2708
-17.98056,122.2111
-28.79083,153.4586
-33.93333,119.9833
-34.93333,138.6833
-29.37833,153.1894
-28.21611,153.4869
-27.42389,151.8217
-36.98222,144.2708
-34.03333,151.0417
-36.97972,144.0647
-37.85018,145.29157
-33.31667,117.9
-35.23028,138.55667
-31.9,116.6333
-32.73,151.96
-28.39,153.5481
-34.93333,138.6833
-31.87,116.2
-24.82222,149.7531
-21.90833,149.4644
-37.82667,145.15028
-37.86106,145.10141
-32.17694,152.0061
-34.34098,150.91581
-34.93333,138.6833
-28.20907,152.025
-24.82222,149.7531
-27.49083,151.8764
-30.70833,152.9822
-26.67945,153.0142
-32.17694,152.0061
-27.82722,153.4181
-34.93333,138.6833
-31.81639,115.9667
-15.61611,131.1292
-37.15917,143.7531
-38.01,145.1306
-29.96667,117.6167
-26.53555,151.8067
-25.05833,151.7089
-15.7875,128.735
-34.3175,118.1944
-32.70583,151.9744
-37.15917,143.7531
-29.37833,153.1894
-30.48861,152.40889
-26.7325,152.8481
-26.71806,151.9278
-34.93333,138.6833
-24.16472,151.8839
-32.72667,152.0314
-37.15917,143.7531
-28.04,153.43
-37.7625,145.2069
-31.45972,152.9289
-36.98222,144.2708
-34.03333,151.0417
-37.82944,144.97861
-22.87472,150.6844
-33.38305,142.5614
-32.33333,151.7667
-34.99139,116.8197
-26.53555,151.8067
-26.68472,153.07028
-37.01805,142.3806
-32.65611,151.7886
-35.26667,138.4167
-32.66833,151.6405
-37.87666,145.5911
-32.54833,151.6119
-37.82667,145.15083
-28.20556,153.5667
-28.32861,153.4592
-28.47056,153.0256
-35.78861,144.3367
-37.64639,144.8681
-37.80833,145.2028
-38.63334,143.8833
-37.84694,145.19306
-36.35695,144.7047
-33.35722,151.37556
-27.47511,152.96065
-35.30557,150.4722
-33.94111,140.1894
-36.22361,146.1778
-27.59056,152.5167
-35.01667,138.5833
-24.86667,129.05
-30.52833,151.6558
-34.03333,151.0417
-16.07611,136.31416
-32.66833,151.6405
-35.28333,138.45
-32.1975,116.0494
-28.03,153.43
-32.71472,134.3936
-37.56889,149.2725
-34.03333,151.0417
-31.44333,152.4658
-28.84861,153.4486
-24.26111,151.6417
-27.59056,152.5167
-36.62417,143.6422
-37.67056,144.5106
-37.64944,144.5394
-37.01805,142.3806
-30.39972,151.9283
-37.02111,142.3778
-37.82639,145.1628
-28.79806,153.3581
-19.30111,146.7858
-34.91258,139.31042
-34.19028,137.7092
-22.14,150.0303
-33.88334,150.1806
-30.655,152.9808
-32.09222,115.825
